date,'3m',abbott_laboratories,abbvie,abiomed,accenture,activision_blizzard,adobe,advanced_micro_devices,advance_auto_parts,aes_corp,aflac,agilent_technologies,air_products_and_chemicals,akamai_technologies,alaska_air_group,albemarle_corporation,align_technology,all_egion,all_iant_energy,all_state_corp,alphabet_class_c,altria_group,amazon,amcor,american_airlines_group,american_electric_power,american_express,american_international_group,american_tower,american_water_works,ameriprise_financial,amerisourcebergen,ametek,amgen,amphenol,analog_devices,ansys,anthem,aon,a_o_smith,apple,applied_materials,aptiv,adm,arista_networks,assurant,atandt,atmos_energy,autodesk,automatic_data_processing,autozone,avalonbay_communities,avery_dennison,baker_hughes,ball__corp,bank_of_america,baxter_international,becton_dickinson,berkshire_hathaway,best_buy,bio_rad_laboratories,biogen,blackrock,bny_mellon,boeing,booking_holdings,borgwarner,boston_properties,boston_scientific,bristol_myers_squibb,broadcom,broadridge_financial_solutions,brown_and_brown,cadence_design_systems,caesars_entertainment,campbell_soup,capital_one_financial,cardinal_health,carmax,carnival_corporation,carrier_global,catalent,caterpillar,cbre,cdw,celanese,centene_corporation,centerpoint_energy,ceridian,cerner,cf_industries,charles_river_laboratories,charter_communications,chevron_corporation,chipotle_mexican_grill,chubb,church_and_dwight,cigna,cincinnati_financial,cisco_systems,citigroup,citizens_financial_group,citrix_systems,clorox,cme_group,cms_energy,coca_cola_company,cognizant_technology_solutions,colgate_palmolive,comcast,comerica,conagra_brands,conocophillips,consolidated_edison,constellation_brands,the_cooper_companies,copart,corning,corteva,costco,crown_castle,csx,cummins,cvs_health,danaher_corporation,darden_restaurants,davita,delta_air_lines,dentsply_sirona,devon_energy,dexcom,diamondback_energy,digital_realty_trust,discover_financial_services,discovery_series_a,dish_network,dollar_general,dollar_tree,dominion_energy,dominos_pizza,dover_corporation,dow,dte_energy,duke_energy,dupont,dxc_technology,eastman_chemical,eaton_corporation,ebay,ecolab,edison_international,edwards_lifesciences,electronic_arts,enphase_energy,entergy,eog_resources,equifax,equinix,equity_residential,essex_property_trust,estée_lauder_companies,etsy,evergy,eversource_energy,everest_re,exelon,expedia_group,expeditors,extra_space_storage,exxonmobil,f5_networks,facebook,fastenal,federal_realty_investment_trust,fedex,fidelity_national_information_services,fifth_third_bancorp,firstenergy,first_republic_bank,fiserv,fleetcor,fmc_corporation,ford,fortinet,fortive,franklin_resources,freeport_mcmoran,gap,garmin,gartner,general_dynamics,general_electric,general_mills,general_motors,genuine_parts,gilead_sciences,globe_life,global_payments,goldman_sachs,hall_iburton,hanesbrands,the_hartford,hasbro,hca_healthcare,henry_schein,the_hershey_company,hess_corporation,hewlett_packard_enterprise,hilton_worldwide,hologic,home_depot,honeywell,hormel,howmet_aerospace,hp,humana,huntington_bancshares,huntington_ingall_s_industries,idex_corporation,idexx_laboratories,ihs_markit,illinois_tool_works,illumina,incyte,ingersoll_rand,intel,intercontinental_exchange,ibm,international_paper,interpublic_group,international_flavors_and_fragrances,intuit,intuitive_surgical,invesco,ipg_photonics,iqvia,iron_mountain,jacobs_engineering_group,j_b_hunt,jm_smucker,johnson_and_johnson,johnson_controls,jpmorgan_chase,juniper_networks,kansas_city_southern,kelloggs,keycorp,keysight_technologies,kimberly_clark,kimco_realty,kinder_morgan,kla_corporation,kraft_heinz,kroger,l3harris_technologies,labcorp,lam_research,lamb_weston,las_vegas_sands,leggett_and_platt,leidos,lennar,eli_lilly_and_co,lincoln_national,linde,live_nation_entertainment,lkq_corporation,lockheed_martin,loews_corporation,lowes,lumen_technologies,lyondellbasell,mandt_bank,marathon_oil,marathon_petroleum,marketaxess,marriott_international,marsh_and_mclennan,martin_marietta_materials,masco,mastercard,match_group,mccormick_and_company,mcdonalds,mckesson_corporation,medtronic,merck_and_co,metlife,mettler_toledo,mgm_resorts_international,microchip_technology,micron_technology,microsoft,moderna,mohawk_industries,mondelez_international,monolithic_power_systems,monster_beverage,moodys_corporation,morgan_stanley,motorola_solutions,msci,nasdaq,netapp,netflix,newell_brands,newmont,nextera_energy,nielsen_holdings,nike,nisource,norfolk_southern,northern_trust,northrop_grumman,nortonlifelock,norwegian_cruise_line_holdings,nrg_energy,nucor,nvidia,nvr,nxp,oreilly_automotive,occidental_petroleum,old_dominion_freight_line,omnicom_group,oneok,oracle,otis_worldwide,paccar,packaging_corporation_of_america,paychex,paycom,paypal,penn_national_gaming,pentair,peoples_united_financial,pepsico,perkinelmer,pfizer,philip_morris_international,phillips_66,pioneer_natural_resources,pnc_financial_services,pool_corporation,ppg_industries,ppl,principal_financial_group,procter_and_gamble,progressive_corporation,prologis,prudential_financial,ptc,public_service_enterprise_group,public_storage,pultegroup,pvh,qorvo,quanta_services,qualcomm,quest_diagnostics,ralph_lauren_corporation,raymond_james_financial,raytheon_technologies,realty_income_corporation,regency_centers,regeneron_pharmaceuticals,regions_financial_corporation,republic_services,resmed,robert_half_international,rockwell_automation,rollins,roper_technologies,ross_stores,royal_caribbean_group,sandp_global,salesforce,sba_communications,schlumberger,seagate_technology,sealed_air,sempra_energy,servicenow,sherwin_williams,simon_property_group,skyworks_solutions,snap_on,southern_company,southwest_airlines,stanley_black_and_decker,starbucks,state_street_corporation,steris,stryker_corporation,svb_financial,synchrony_financial,synopsys,sysco,t_mobile_us,t_rowe_price,take_two_interactive,tapestry,target_corporation,te_connectivity,teledyne_technologies,teleflex,teradyne,tesla,texas_instruments,textron,thermo_fisher_scientific,tjx_companies,tractor_supply_company,trane_technologies,transdigm_group,the_travelers_companies,trimble,truist_financial,twitter,tyler_technologies,tyson_foods,udr,ulta_beauty,us_bancorp,union_pacific,united_airlines,unitedhealth_group,united_parcel_service,united_rentals,universal_health_services,valero_energy,ventas,verisign,verisk_analytics,verizon_communications,vertex_pharmaceuticals,vf_corporation,viacomcbs,viatris,visa,vornado_realty_trust,vulcan_materials,wabtec,walmart,walgreens_boots_all_iance,the_walt_disney_company,waste_management,waters_corporation,wec_energy_group,wells_fargo,welltower,west_pharmaceutical_services,western_digital,western_union,westrock,weyerhaeuser,whirlpool_corporation,williams_companies,willis_towers_watson,wynn_resorts,xcel_energy,xilinx,xylem,zebra_technologies,zimmer_biomet,zoetis
2021-02-21,5,0,20,0,30,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,11,0,0,0,0,0,0,0,0,0,0,31,34,0,37,0,45,19,0,0,8,0,0,0,0,0,0,0,0,49,0,0,27,42,0,0,15,0,13,0,0,0,0,0,0,0,45,0,0,0,0,34,0,0,89,0,20,34,0,0,0,0,90,0,0,0,0,0,0,0,0,23,0,0,74,0,0,24,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,21,0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,52,22,0,55,0,18,0,17,8,0,0,0,65,0,0,0,0,70,0,0,0,30,0,0,0,98,0,0,0,0,0,0,0,0,0,18,0,0,57,0,0,0,89,27,0,0,33,0,0,0,0,51,8,37,0,15,0,12,0,0,0,0,15,0,0,0,43,0,0,0,0,0,0,0,20,63,0,0,49,26,0,0,0,0,24,86,0,0,0,26,0,12,0,0,0,58,51,0,0,0,40,0,0,60,12,0,0,0,0,36,0,0,0,0,0,0,0,33,0,0,50,0,0,0,0,0,0,0,0,0,0,12,0,0,0,51,0,0,18,0,0,0,0,0,46,0,0,40,0,0,0,20,0,0,0,0,20,34,0,0,0,0,0,18,0,20,92,43,51,0,0,20,0,16,0,0,0,0,0,0,0,0,38,22,11,0,0,0,0,0,15,0,0,0,0,0,59,0,0,100,9,90,29,0,0,0,0,0,0,26,96,0,0,0,0,27,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,47,0,0,8,0,0,0,0,18,0,27,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,53,0,30,0,0,0,0,0,0,0,0,53,0,0,0,90,0,0,2,0,0,0,0,91,20,0,0,0,0,0,91,33,30,0,0,0,38,0,0,0,0,0,31,0,0,0,65,0,0,0,0,34,0,45,0,0,0,0,0
2021-02-28,10,0,0,0,20,0,42,0,34,0,83,0,0,0,0,82,0,0,0,0,0,80,30,0,0,47,0,0,0,0,0,0,0,42,0,0,0,17,51,0,34,30,0,0,0,0,10,88,0,0,12,0,0,0,0,32,0,0,18,21,0,0,8,0,7,0,0,0,0,0,11,0,0,96,0,0,0,34,0,0,0,0,0,0,0,0,89,0,0,27,0,0,0,0,0,0,0,45,0,26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,33,0,20,35,35,0,0,23,0,0,0,0,0,0,0,0,0,17,45,0,18,0,16,0,17,24,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,17,0,0,29,0,0,0,89,0,0,0,30,37,0,0,0,36,11,18,0,31,0,12,0,11,0,0,53,18,0,0,86,0,0,0,0,0,0,0,52,47,0,0,67,26,0,0,0,0,0,0,0,0,43,29,91,27,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,35,0,0,43,0,0,0,0,0,28,0,0,48,0,23,0,0,0,0,0,0,0,0,0,0,23,0,0,63,0,20,0,20,0,0,0,0,23,29,0,0,0,0,0,18,0,10,92,85,68,0,29,40,0,20,0,0,0,0,0,0,45,0,34,0,11,0,0,0,0,0,18,0,0,0,0,0,59,0,82,0,9,0,23,37,37,0,0,0,51,0,0,0,0,0,0,14,0,0,0,0,44,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,47,0,0,0,50,51,3,0,15,0,0,0,0,0,47,0,0,0,0,0,5,0,100,0,0,42,0,0,47,0,0,0,0,0,0,0,50,0,0,0,0,89,0,2,0,45,0,0,0,20,0,0,0,0,0,46,0,25,0,0,0,37,0,0,15,0,0,24,0,0,0,13,0,0,0,0,0,0,45,0,0,0,0,0
2021-03-07,8,0,47,0,8,0,33,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,26,0,0,0,26,0,0,0,0,0,0,16,0,0,0,3,39,0,35,0,0,15,0,0,10,0,18,0,0,0,0,10,0,12,0,42,14,19,0,7,0,0,5,0,0,0,0,0,26,0,0,0,0,0,0,26,27,0,0,0,15,9,0,0,0,0,0,0,0,0,22,0,0,0,0,17,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24,34,0,16,27,0,0,0,17,0,0,0,0,55,0,0,0,17,40,51,0,0,0,13,0,0,22,0,44,0,36,0,0,0,0,0,12,0,2,0,0,0,0,28,0,0,0,0,0,0,0,25,0,14,0,0,16,0,0,0,0,42,65,0,29,28,0,0,0,28,5,14,25,18,18,14,0,8,0,32,12,14,0,0,66,0,0,0,0,0,0,0,55,12,0,0,45,49,0,0,0,0,0,0,0,36,0,30,0,37,0,0,0,0,0,0,0,0,30,0,0,0,19,0,0,0,0,28,0,0,0,0,11,0,0,0,0,27,0,0,0,0,0,0,0,0,22,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,30,0,0,33,0,30,0,15,0,0,0,0,26,31,48,0,0,0,0,14,0,23,81,0,80,0,0,0,0,21,0,0,0,40,0,0,0,0,35,0,25,0,0,0,0,46,25,0,34,0,41,0,28,0,0,0,7,0,26,0,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,0,16,33,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,27,0,0,0,0,0,0,0,20,65,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,54,0,0,0,0,0,0,0,0,23,0,50,0,20,0,0,0,0,2,35,0,0,0,0,15,0,0,7,47,0,18,25,34,0,0,0,33,0,0,12,0,0,31,0,0,0,20,0,0,0,0,26,0,0,15,0,0,0,66
2021-03-14,13,6,45,0,47,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,21,0,41,31,0,0,0,16,66,0,0,8,19,0,44,11,17,35,14,0,6,0,17,0,18,0,0,5,0,39,0,61,16,29,0,23,31,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,11,4,0,0,33,0,0,0,0,0,0,0,0,24,0,0,0,9,20,34,0,9,0,0,14,0,34,8,0,0,23,0,0,0,0,8,0,19,0,8,30,0,0,0,0,0,0,0,0,0,0,0,0,8,26,16,0,14,0,12,25,0,13,0,0,0,32,0,0,0,21,17,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,12,0,13,29,0,18,0,0,50,0,0,0,0,34,14,0,0,0,35,8,0,0,17,0,18,0,4,0,0,59,7,0,11,8,0,42,0,0,0,0,0,27,23,0,0,40,14,0,0,0,0,0,0,0,0,16,24,0,14,14,0,0,21,0,22,0,0,0,0,0,0,10,0,10,12,0,0,0,0,0,0,5,0,1,21,0,6,0,0,0,0,15,11,0,0,42,0,0,18,0,26,100,19,49,0,13,0,0,0,0,0,23,0,0,44,0,7,0,7,0,0,19,11,33,38,0,0,0,0,0,37,0,7,75,31,64,0,11,15,0,17,0,23,7,0,0,0,50,0,23,0,16,0,8,0,0,0,22,0,0,0,20,0,40,11,0,0,3,0,35,0,0,0,0,0,0,10,0,0,0,16,0,10,0,0,0,25,0,0,19,0,0,0,0,0,0,0,0,13,0,0,0,9,0,0,0,9,15,0,20,0,0,0,0,0,0,31,0,0,2,0,7,0,0,0,0,0,35,0,0,0,0,26,0,0,0,0,21,48,0,0,0,0,0,0,0,0,0,0,37,0,10,0,17,0,12,1,17,0,0,0,0,7,0,0,0,0,13,0,37,24,0,0,17,28,24,0,6,0,0,65,0,0,0,19,0,30,0,0,13,0,0,0,0,0,0,0
2021-03-21,19,0,0,0,28,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,55,0,0,0,0,0,0,20,0,0,0,2,0,0,42,29,0,0,0,0,11,0,0,0,23,0,0,12,0,62,0,0,9,27,0,0,22,39,4,0,45,0,0,37,11,0,0,0,0,0,0,66,33,0,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,23,42,0,0,0,0,12,0,0,0,0,37,0,0,21,0,23,0,19,22,0,0,0,0,0,0,0,27,0,84,0,0,22,33,21,0,53,0,8,0,33,8,0,0,0,47,0,0,0,0,0,15,0,0,0,0,96,0,59,0,0,0,0,0,0,0,0,0,19,0,0,20,0,0,0,0,26,0,0,34,0,0,0,0,7,8,0,0,22,22,6,0,0,0,0,58,17,0,0,21,0,0,0,0,0,0,0,68,75,0,0,47,25,0,0,0,0,0,0,0,0,0,42,0,14,0,0,0,28,0,28,0,41,0,0,0,0,9,0,0,0,84,0,0,0,0,0,14,0,0,23,0,0,0,0,0,0,0,57,0,0,0,0,0,11,0,30,0,0,0,0,0,0,0,0,0,69,15,0,0,30,0,0,0,56,0,0,0,0,21,34,0,0,0,0,0,17,0,0,48,0,53,0,0,19,0,26,0,0,0,0,46,0,0,0,26,0,11,0,0,0,0,0,18,0,0,0,0,0,30,0,0,0,8,0,21,0,0,0,0,0,0,0,0,0,0,41,0,13,0,0,0,33,0,0,25,40,0,0,0,0,0,0,0,0,90,0,0,15,0,0,0,0,17,0,0,0,0,0,45,0,0,0,0,0,0,0,13,0,0,0,0,0,0,41,0,0,0,0,0,43,0,0,0,37,0,29,45,0,0,0,0,0,0,0,45,0,0,0,0,0,0,1,0,0,0,0,0,58,0,0,0,0,0,44,0,38,0,0,0,39,0,0,0,0,0,10,0,0,0,87,0,0,0,0,0,0,43,0,0,0,0,0
2021-03-28,25,0,41,0,10,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,46,0,0,0,0,0,4,17,0,32,30,0,0,0,0,9,0,0,0,48,0,0,12,0,32,0,0,9,25,0,0,15,0,4,0,0,0,0,0,11,0,0,0,47,35,0,0,0,0,0,0,20,0,56,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,37,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,33,22,0,12,0,20,0,0,0,0,0,4,0,0,0,0,0,0,0,0,52,0,16,18,0,9,0,17,5,31,0,0,53,0,0,0,0,0,0,65,0,30,0,0,0,25,0,0,0,89,0,0,0,0,0,18,0,0,8,0,0,0,0,0,0,0,42,0,0,0,0,36,11,18,0,8,23,6,0,0,0,0,69,18,0,0,0,0,0,0,0,0,0,0,72,47,0,0,61,39,0,0,0,0,24,0,0,0,0,32,0,12,0,0,0,0,0,59,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,50,0,0,0,0,0,0,0,14,0,0,24,0,31,0,0,0,0,18,0,0,0,0,0,31,0,0,28,0,20,0,0,0,0,0,0,24,39,0,0,0,0,0,46,0,0,78,0,80,0,0,0,0,34,0,0,0,26,0,0,0,45,34,0,0,0,21,0,0,0,15,0,0,0,0,0,59,0,0,0,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,92,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,24,0,0,0,0,50,24,0,26,0,0,0,2,0,20,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,50,0,30,0,0,0,0,0,0,91,0,51,0,0,0,45,0,0,1,0,0,0,0,0,20,0,0,0,0,0,69,0,37,0,0,0,43,0,0,15,0,0,24,0,0,26,13,45,0,0,0,0,0,0,0,0,0,0,86
2021-04-04,14,0,59,0,38,0,16,0,33,0,0,0,0,0,0,79,0,0,0,0,0,0,26,0,0,0,33,0,53,82,0,0,0,0,86,0,0,9,49,0,38,0,0,0,0,0,3,0,0,0,46,0,0,0,0,63,0,0,9,38,0,8,7,0,3,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,29,11,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,63,0,20,0,0,23,0,0,0,22,0,0,0,0,70,0,0,0,22,17,0,0,35,0,11,0,33,13,30,55,0,54,0,0,0,0,45,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,16,0,22,77,0,32,0,0,0,0,27,0,0,48,0,0,0,0,63,18,35,0,7,0,23,0,11,0,0,29,0,0,0,62,0,0,0,0,0,0,0,76,30,0,0,44,50,0,0,0,0,0,0,0,0,0,28,88,17,0,0,0,28,0,29,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,14,0,0,12,0,38,0,0,0,0,0,0,0,0,0,0,22,0,0,27,0,19,0,19,0,0,0,0,15,57,0,0,0,0,0,35,0,10,27,82,68,0,0,19,0,26,0,30,0,0,0,0,0,0,24,0,21,0,0,0,0,0,4,0,0,0,0,0,44,0,0,0,9,0,35,0,0,0,0,0,0,100,0,0,0,0,0,13,0,0,0,33,0,0,10,0,0,0,32,0,0,0,0,0,0,0,0,39,0,0,0,0,11,0,0,0,0,0,23,0,25,0,0,0,5,0,12,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,29,0,0,0,0,0,0,29,0,52,0,0,0,0,0,95,0,0,0,0,0,0,10,0,0,0,0,0,44,0,30,0,0,0,45,0,0,0,0,0,23,0,0,25,13,0,0,0,0,0,0,44,0,0,0,0,0
2021-04-11,19,16,0,0,19,0,17,0,33,0,0,0,0,85,0,0,0,0,0,0,0,78,23,0,0,0,0,0,0,0,0,0,0,21,0,0,0,7,33,0,32,0,44,19,0,0,6,85,0,0,47,0,0,12,0,48,0,0,0,34,0,17,37,40,3,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,39,0,0,0,87,0,0,26,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,37,0,0,8,0,0,0,0,0,0,0,21,0,26,0,0,11,0,0,51,0,2,0,0,0,0,0,0,0,22,34,44,0,36,0,9,0,17,8,0,0,28,48,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,43,0,0,0,32,0,19,78,0,100,0,0,0,0,0,0,0,49,0,0,0,0,78,4,18,32,0,0,12,0,11,31,40,37,0,0,0,42,0,0,0,0,49,73,0,32,0,0,0,50,50,0,0,0,0,0,0,0,0,0,18,0,21,38,0,0,28,0,87,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,8,0,0,55,0,0,0,38,0,0,0,0,23,65,0,0,0,0,0,27,0,20,58,42,46,0,0,0,0,22,0,31,0,26,0,0,0,0,39,0,22,0,20,0,0,0,14,100,0,87,0,0,13,0,0,0,4,0,53,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,33,46,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,42,0,30,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,24,0,0,0,45,0,0,0,0,0,17,0,0,26,13,0,0,0,0,0,0,0,0,49,0,0,0
2021-04-18,10,0,20,0,19,0,16,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,25,43,0,0,77,0,0,0,0,0,0,40,0,0,0,7,0,0,54,0,0,0,0,0,6,0,0,0,0,0,0,0,0,47,0,0,17,24,0,17,22,0,3,0,0,0,47,0,0,0,0,0,0,34,0,0,33,0,0,0,29,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,8,51,0,29,0,0,0,32,21,0,20,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,17,43,0,35,0,7,0,33,15,0,0,0,41,43,0,0,27,0,0,0,2,0,0,0,0,59,0,0,0,0,0,78,0,16,0,15,76,100,55,0,0,0,0,0,0,0,47,0,0,0,0,49,20,18,63,15,0,29,0,0,0,0,29,0,0,0,21,0,0,0,0,0,0,0,31,0,0,0,49,12,0,0,0,0,0,0,0,0,0,31,0,34,0,0,0,28,0,28,0,0,0,0,0,0,12,0,27,0,0,35,0,0,0,0,14,0,0,39,0,17,48,0,0,0,0,0,0,0,41,0,0,34,0,30,0,0,0,0,0,0,0,0,0,0,15,0,0,53,0,19,0,0,0,0,0,0,14,29,0,0,0,0,0,17,0,29,44,0,65,0,28,0,0,18,0,0,0,25,0,0,0,0,33,0,0,0,20,0,0,57,11,0,0,0,0,0,39,0,0,0,9,0,41,36,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,5,41,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,11,0,0,0,0,0,23,0,0,0,0,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,43,0,29,0,0,0,0,0,0,0,0,52,0,0,0,43,0,31,2,0,0,0,0,0,48,84,0,0,0,0,22,0,26,98,0,0,37,0,0,14,0,0,13,0,0,0,12,0,0,0,0,0,0,0,0,48,36,0,82
2021-04-25,34,0,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,30,0,0,0,23,0,0,0,0,0,0,21,0,0,0,4,0,0,41,0,45,19,0,0,4,0,23,0,36,0,0,12,0,8,0,54,18,31,0,0,7,0,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,85,0,0,0,0,0,0,0,0,0,21,0,22,0,0,36,0,0,23,0,0,0,0,0,17,0,0,0,0,0,0,0,21,0,38,0,0,46,0,0,0,45,0,0,0,28,71,0,0,0,0,0,66,0,18,0,6,0,0,0,0,0,0,37,0,0,0,56,23,0,0,2,0,0,0,0,24,0,0,0,0,0,0,0,33,0,21,0,0,20,0,0,0,0,27,0,0,35,0,0,0,0,7,13,18,0,8,0,0,0,11,0,0,38,0,0,0,42,0,0,0,0,0,0,0,58,31,0,0,41,38,0,0,0,0,0,0,61,0,0,18,0,12,39,0,0,0,0,29,0,0,39,0,0,0,10,0,0,0,87,0,0,0,0,0,0,0,3,8,0,0,0,0,43,0,0,0,0,100,28,89,0,24,0,23,0,0,43,0,0,0,0,0,0,0,15,0,0,43,0,19,55,0,0,0,0,0,25,43,62,0,0,0,0,27,0,40,59,0,70,49,0,0,0,17,0,31,19,0,0,0,0,0,23,0,22,0,0,0,0,0,4,0,44,0,0,0,45,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,34,0,0,36,0,0,0,33,0,0,0,0,0,47,0,0,0,0,0,0,0,29,0,0,0,0,49,23,0,0,0,0,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,5,88,0,0,0,44,0,30,0,0,0,0,0,0,0,0,51,0,0,0,0,0,32,1,0,0,0,0,0,20,0,0,0,0,0,23,0,30,0,0,0,38,0,0,60,84,0,17,0,0,78,13,0,81,0,0,0,48,0,0,0,0,0,0
2021-05-02,24,0,20,0,29,13,8,0,33,0,0,0,0,0,0,0,0,66,0,0,0,0,29,0,0,0,11,0,0,0,0,45,0,0,0,0,0,0,33,0,35,29,0,18,0,0,8,0,0,0,23,0,0,24,0,47,0,53,26,31,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,86,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,59,0,0,0,0,21,30,37,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,34,43,15,35,0,5,0,0,8,0,0,0,42,0,0,0,0,0,0,0,0,29,0,0,0,59,0,0,0,0,0,0,0,16,0,20,0,0,20,0,0,0,0,0,0,0,38,0,0,0,0,28,8,0,0,22,0,29,0,0,0,0,29,0,0,0,41,0,0,0,0,0,0,0,25,15,0,0,61,0,0,0,0,0,23,0,0,0,0,22,87,26,0,0,0,0,0,29,0,0,0,0,0,0,8,24,0,0,84,0,0,0,0,0,0,0,3,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,42,0,0,0,0,0,0,0,37,0,0,30,0,19,0,0,0,0,100,0,15,52,0,0,0,0,0,18,0,0,62,0,60,0,0,0,0,18,0,30,19,0,0,0,0,0,33,0,11,0,0,0,0,0,18,0,0,0,0,0,44,0,0,0,4,0,57,0,0,0,0,0,0,50,0,29,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,68,0,0,0,0,0,2,0,13,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,54,28,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,32,23,0,0,0,39,0,0,15,0,0,33,0,0,0,25,0,0,0,0,0,47,0,0,48,37,0,0
